year,month,manufacturer,indicator,value
2024,7,济南大隆机车工业有限公司,销售,9184.0
2024,7,金翌车业有限公司,销售,5324.0
2024,7,长铃集团长春摩托车工业有限公司,销售,10332.0
2024,7,浙江嘉爵摩托车制造有限公司,销售,2458.0
2024,7,杭州土星动力科技有限公司,销售,10986.0
2024,7,浙江华洋赛车股份有限公司,销售,8324.0
2024,7,浙江森铃摩托车有限公司,销售,7635.0
2024,7,三友控股集团银友摩托车有限公司,销售,3547.0
2024,7,东莞市台铃车业有限公司,销售,6741.0
2024,7,重庆万虎机电有限责任公司,销售,4439.0
2024,7,江门市迪豪摩托车有限公司,销售,8026.0
2024,7,浙江天本车业有限公司,销售,5765.0
2024,7,济南轻骑摩托车有限公司,销售,3092.0
2024,7,重庆嘉陵工业有限公司,销售,5053.0
2024,7,重庆光宇摩托车制造有限公司,销售,3651.0
2024,7,广州福羊科技有限公司,销售,4524.0
2024,7,宁波东方凌云车辆制造有限公司,销售,2814.0
2024,7,康超集团广州摩托车制造有限公司,销售,4469.0
2024,7,台州市椒江之威摩托车制造有限公司,销售,3200.0
2024,7,重庆新感觉摩托车有限公司,销售,2303.0
2024,7,西藏新珠峰摩托车有限公司,销售,6080.0
2024,7,佛山市佛斯弟摩托车制造有限公司,销售,2817.0
2024,7,宁波市龙嘉摩托车有限公司,销售,4640.0
2024,7,宝岛车业集团有限公司,销售,2037.0
2024,7,江苏林海动力机械集团有限公司,销售,1672.0
2024,7,浙江吉铭实业有限公司,销售,2269.0
2024,7,重庆劲扬摩托车工业有限公司,销售,2846.0
2024,7,广州五羊摩托有限公司,销售,1496.0
2024,7,江苏创新摩托车制造有限公司,销售,2018.0
2024,7,慈溪金轮机车制造有限公司,销售,1224.0
2024,7,金城集团有限公司,销售,1285.0
2024,7,增城市东阳摩托车实业有限公司,销售,1484.0
2024,7,江苏林芝山阳集团有限公司,销售,1367.0
2024,7,福建省晋江市三力机车有限公司,销售,1015.0
2024,7,浙江幸福摩托机械有限公司,销售,1586.0
2024,7,广州番禺豪剑摩托车工业有限公司,销售,1014.0
2024,7,重庆恒胜集团有限公司,销售,801.0
2024,7,江苏新陵摩托车制造有限公司,销售,429.0
2024,7,山东马拉贝斯车业有限公司,销售,227.0
2024,7,立峰集团有限公司,销售,91.0
2024,7,洛阳盛江红强摩托车有限公司,销售,156.0
2024,7,浙江日雅摩托车有限公司,销售,516.0
2024,7,广东大联统摩托车有限公司,销售,179.0
2024,7,上海本菱摩托车制造有限公司,销售,106.0
2024,7,浙江黄岩三叶集团有限公司,销售,256.0
2024,7,重庆双庆产业集团有限公司,销售,225.0
2024,7,江苏跃进摩托车制造有限责任公司,销售,78.0
2024,7,广东嘉纳仕科技实业有限公司,销售,0.0
2024,7,广东大福摩托车有限公司,销售,0.0
2024,7,江苏雄风机车有限公司,销售,0.0
2024,8,江门市大长江集团有限公司,生产,178037.0
2024,8,重庆隆鑫机车有限公司,生产,165591.0
2024,8,雅迪科技集团有限公司,生产,140631.0
2024,8,宗申产业集团有限公司,生产,128103.0
2024,8,广东大冶摩托车技术有限公司,生产,60300.0
2024,8,新大洲本田摩托(苏州)有限公司,生产,72245.0
2024,8,广州豪进摩托车股份有限公司,生产,65991.0
2024,8,重庆银翔摩托车集团有限公司,生产,34638.0
2024,8,洛阳北方企业集团有限公司,生产,51848.0
2024,8,五羊-本田摩托（广州）有限公司,生产,54962.0
2024,8,江门市珠峰摩托车有限公司,生产,37075.0
2024,8,广州大运摩托车有限公司,生产,40414.0
2024,8,浙江钱江摩托股份有限公司,生产,38063.0
2024,8,浙江绿源电动车有限公司,生产,39165.0
2024,8,力帆实业（集团）股份有限公司,生产,47142.0
2024,8,济南轻骑铃木摩托车有限公司,生产,24408.0
2024,8,厦门厦杏摩托有限公司,生产,25870.0
2024,8,浙江春风动力股份有限公司,生产,33510.0
2024,8,重庆润通智能装备有限公司,生产,26449.0
2024,8,江苏新日电动车股份有限公司,生产,29968.0
2024,8,广州天马集团天马摩托车有限公司,生产,21266.0
2024,8,广州三雅摩托车有限公司,生产,20395.0
2024,8,重庆航天巴山摩托车制造有限公司,生产,25357.0
2024,8,重庆鑫源摩托车股份有限公司,生产,21918.0
2024,8,重庆银钢科技(集团)有限公司,生产,19313.0
2024,8,重庆建设机电有限责任公司,生产,17087.0
2024,8,珠海珠江车业有限公司,生产,20114.0
2024,8,江苏淮海新能源车辆有限公司,生产,19594.0
2024,8,广东星际机车科技有限公司,生产,14153.0
2024,8,常州光阳摩托车有限公司,生产,14015.0
2024,8,江苏众星摩托有限公司,生产,13546.0
2024,8,山东巴士新能源车业有限公司,生产,21731.0
2024,8,鹤山国机南联摩托车工业有限公司,生产,16884.0
2024,8,江门市华龙摩托车有限公司,生产,12696.0
2024,8,台州市王野机车有限责任公司,生产,12787.0
2024,8,山东五星车辆股份有限公司,生产,9104.0
2024,8,重庆望江摩托车制造有限公司,生产,9368.0
2024,8,宁波市龙嘉动力科技有限公司,生产,8594.0
2024,8,重庆安第斯摩托车制造有限公司,生产,10861.0
2024,8,济南大隆机车工业有限公司,生产,11201.0
2024,8,江门市长华集团有限公司,生产,7155.0
2024,8,浙江华洋赛车股份有限公司,生产,7501.0
2024,8,长铃集团长春摩托车工业有限公司,生产,9431.0
2024,8,金翌车业有限公司,生产,4145.0
2024,8,杭州土星动力科技有限公司,生产,12091.0
2024,8,浙江嘉爵摩托车制造有限公司,生产,8407.0
2024,8,浙江森铃摩托车有限公司,生产,4155.0
2024,8,东莞市台铃车业有限公司,生产,6566.0
2024,8,江门市迪豪摩托车有限公司,生产,7173.0
2024,8,重庆万虎机电有限责任公司,生产,5106.0
2024,8,三友控股集团银友摩托车有限公司,生产,3833.0
2024,8,浙江天本车业有限公司,生产,5440.0
2024,8,济南轻骑摩托车有限公司,生产,2587.0
2024,8,重庆嘉陵工业有限公司,生产,6480.0
2024,8,康超集团广州摩托车制造有限公司,生产,8496.0
2024,8,重庆光宇摩托车制造有限公司,生产,3787.0
2024,8,西藏新珠峰摩托车有限公司,生产,6380.0
2024,8,广州福羊科技有限公司,生产,3553.0
2024,8,宁波东方凌云车辆制造有限公司,生产,3164.0
2024,8,台州市椒江之威摩托车制造有限公司,生产,3068.0
2024,8,佛山市佛斯弟摩托车制造有限公司,生产,3342.0
2024,8,重庆新感觉摩托车有限公司,生产,3360.0
2024,8,宁波市龙嘉摩托车有限公司,生产,3977.0
2024,8,江苏林海动力机械集团有限公司,生产,1806.0
2024,8,宝岛车业集团有限公司,生产,2007.0
2024,8,重庆劲扬摩托车工业有限公司,生产,1659.0
2024,8,浙江吉铭实业有限公司,生产,2078.0
2024,8,广州五羊摩托有限公司,生产,1686.0
2024,8,江苏创新摩托车制造有限公司,生产,2250.0
2024,8,增城市东阳摩托车实业有限公司,生产,3552.0
2024,8,慈溪金轮机车制造有限公司,生产,1292.0
2024,8,金城集团有限公司,生产,1114.0
2024,8,福建省晋江市三力机车有限公司,生产,1313.0
2024,8,江苏林芝山阳集团有限公司,生产,1068.0
2024,8,浙江幸福摩托机械有限公司,生产,1487.0
2024,8,广州番禺豪剑摩托车工业有限公司,生产,804.0
2024,8,重庆恒胜集团有限公司,生产,779.0
2024,8,江苏新陵摩托车制造有限公司,生产,789.0
2024,8,浙江日雅摩托车有限公司,生产,360.0
2024,8,山东马拉贝斯车业有限公司,生产,162.0
2024,8,立峰集团有限公司,生产,78.0
2024,8,上海本菱摩托车制造有限公司,生产,488.0
2024,8,洛阳盛江红强摩托车有限公司,生产,154.0
2024,8,浙江黄岩三叶集团有限公司,生产,352.0
2024,8,广东大联统摩托车有限公司,生产,79.0
2024,8,重庆双庆产业集团有限公司,生产,450.0
2024,8,江苏跃进摩托车制造有限责任公司,生产,86.0
2024,8,广东嘉纳仕科技实业有限公司,生产,0.0
2024,8,广东大福摩托车有限公司,生产,0.0
2024,8,江苏雄风机车有限公司,生产,0.0
2024,8,江门市大长江集团有限公司,销售,171569.0
2024,8,重庆隆鑫机车有限公司,销售,157565.0
2024,8,雅迪科技集团有限公司,销售,151492.0
2024,8,宗申产业集团有限公司,销售,121234.0
2024,8,广东大冶摩托车技术有限公司,销售,60243.0
2024,8,新大洲本田摩托(苏州)有限公司,销售,64999.0
2024,8,重庆银翔摩托车集团有限公司,销售,34638.0
2024,8,广州豪进摩托车股份有限公司,销售,61058.0
2024,8,洛阳北方企业集团有限公司,销售,50874.0
2024,8,五羊-本田摩托（广州）有限公司,销售,55998.0
2024,8,江门市珠峰摩托车有限公司,销售,36852.0
2024,8,广州大运摩托车有限公司,销售,41154.0
2024,8,浙江钱江摩托股份有限公司,销售,34480.0
2024,8,力帆实业（集团）股份有限公司,销售,41838.0
2024,8,浙江绿源电动车有限公司,销售,38576.0
2024,8,济南轻骑铃木摩托车有限公司,销售,24472.0
2024,8,厦门厦杏摩托有限公司,销售,27200.0
2024,8,浙江春风动力股份有限公司,销售,28995.0
2024,8,重庆润通智能装备有限公司,销售,28027.0
2024,8,江苏新日电动车股份有限公司,销售,28384.0
2024,8,广州天马集团天马摩托车有限公司,销售,24049.0
2024,8,广州三雅摩托车有限公司,销售,20405.0
2024,8,重庆航天巴山摩托车制造有限公司,销售,25866.0
2024,8,重庆鑫源摩托车股份有限公司,销售,22853.0
2024,8,重庆银钢科技(集团)有限公司,销售,19201.0
2024,8,重庆建设机电有限责任公司,销售,16021.0
2024,8,珠海珠江车业有限公司,销售,21516.0
2024,8,江苏淮海新能源车辆有限公司,销售,19594.0
2024,8,广东星际机车科技有限公司,销售,14153.0
2024,8,常州光阳摩托车有限公司,销售,13349.0
2024,8,江苏众星摩托有限公司,销售,13504.0
2024,8,山东巴士新能源车业有限公司,销售,20561.0
2024,8,鹤山国机南联摩托车工业有限公司,销售,17225.0
2024,8,江门市华龙摩托车有限公司,销售,14377.0
2024,8,山东五星车辆股份有限公司,销售,9627.0
2024,8,台州市王野机车有限责任公司,销售,12787.0
2024,8,重庆望江摩托车制造有限公司,销售,9924.0
2024,8,重庆安第斯摩托车制造有限公司,销售,9266.0
2024,8,宁波市龙嘉动力科技有限公司,销售,9016.0
2024,8,江门市长华集团有限公司,销售,7155.0
2024,8,济南大隆机车工业有限公司,销售,11183.0
2024,8,长铃集团长春摩托车工业有限公司,销售,9431.0
2024,8,金翌车业有限公司,销售,4367.0
2024,8,杭州土星动力科技有限公司,销售,12159.0
2024,8,浙江嘉爵摩托车制造有限公司,销售,8407.0
2024,8,浙江华洋赛车股份有限公司,销售,8488.0
2024,8,浙江森铃摩托车有限公司,销售,4757.0
2024,8,东莞市台铃车业有限公司,销售,6566.0
2024,8,江门市迪豪摩托车有限公司,销售,5856.0
2024,8,重庆万虎机电有限责任公司,销售,5206.0
2024,8,三友控股集团银友摩托车有限公司,销售,3833.0
2024,8,浙江天本车业有限公司,销售,5440.0
2024,8,济南轻骑摩托车有限公司,销售,3410.0
2024,8,重庆嘉陵工业有限公司,销售,5808.0
2024,8,康超集团广州摩托车制造有限公司,销售,8734.0
2024,8,重庆光宇摩托车制造有限公司,销售,3787.0
2024,8,西藏新珠峰摩托车有限公司,销售,6380.0
2024,8,广州福羊科技有限公司,销售,3553.0
2024,8,宁波东方凌云车辆制造有限公司,销售,3118.0
2024,8,台州市椒江之威摩托车制造有限公司,销售,3070.0
2024,8,宁波市龙嘉摩托车有限公司,销售,4655.0
2024,8,重庆新感觉摩托车有限公司,销售,2980.0
2024,8,佛山市佛斯弟摩托车制造有限公司,销售,3342.0
2024,8,宝岛车业集团有限公司,销售,2007.0
2024,8,江苏林海动力机械集团有限公司,销售,2121.0
2024,8,浙江吉铭实业有限公司,销售,2562.0
2024,8,重庆劲扬摩托车工业有限公司,销售,1659.0
2024,8,广州五羊摩托有限公司,销售,1792.0
2024,8,江苏创新摩托车制造有限公司,销售,2241.0
2024,8,慈溪金轮机车制造有限公司,销售,1294.0
2024,8,增城市东阳摩托车实业有限公司,销售,2556.0
2024,8,金城集团有限公司,销售,1172.0
2024,8,江苏林芝山阳集团有限公司,销售,1068.0
2024,8,浙江幸福摩托机械有限公司,销售,1480.0
2024,8,福建省晋江市三力机车有限公司,销售,1313.0
2024,8,广州番禺豪剑摩托车工业有限公司,销售,804.0
2024,8,重庆恒胜集团有限公司,销售,779.0
2024,8,江苏新陵摩托车制造有限公司,销售,789.0
2024,8,浙江日雅摩托车有限公司,销售,914.0
2024,8,山东马拉贝斯车业有限公司,销售,162.0
2024,8,立峰集团有限公司,销售,78.0
2024,8,上海本菱摩托车制造有限公司,销售,488.0
2024,8,洛阳盛江红强摩托车有限公司,销售,154.0
2024,8,浙江黄岩三叶集团有限公司,销售,366.0
2024,8,广东大联统摩托车有限公司,销售,79.0
2024,8,重庆双庆产业集团有限公司,销售,450.0
2024,8,江苏跃进摩托车制造有限责任公司,销售,86.0
2024,8,广东嘉纳仕科技实业有限公司,销售,0.0
2024,8,广东大福摩托车有限公司,销售,0.0
2024,8,江苏雄风机车有限公司,销售,0.0
2024,9,江门市大长江集团有限公司,生产,170587.0
2024,9,重庆隆鑫机车有限公司,生产,165568.0
2024,9,雅迪科技集团有限公司,生产,135395.0
2024,9,宗申产业集团有限公司,生产,139990.0
2024,9,广东大冶摩托车技术有限公司,生产,86298.0
2024,9,新大洲本田摩托(苏州)有限公司,生产,72876.0
2024,9,广州豪进摩托车股份有限公司,生产,69856.0
2024,9,重庆银翔摩托车集团有限公司,生产,47850.0
2024,9,洛阳北方企业集团有限公司,生产,43775.0
2024,9,五羊-本田摩托（广州）有限公司,生产,51240.0
2024,9,江门市珠峰摩托车有限公司,生产,38445.0
2024,9,广州大运摩托车有限公司,生产,39375.0
2024,9,浙江钱江摩托股份有限公司,生产,36068.0
2024,9,浙江绿源电动车有限公司,生产,40979.0
2024,9,力帆实业（集团）股份有限公司,生产,28440.0
2024,9,济南轻骑铃木摩托车有限公司,生产,28546.0
2024,9,浙江春风动力股份有限公司,生产,37122.0
